transaction_id,order_id,order_date,ship_date,ship_mode,customer_id,segment,country,city,state,product_id,category,sub_category,product_name,sales,quantity,discount,total_amount,payment_method,shipping_status
5685,CA-2024-0685,2023-12-13,2024-03-04,Standard,1728,Consumer,USA,Zacharyshire,South Dakota,P3251,Electronics,Tables,Point Monitor,1813.25,3,14.8,462.23,PayPal,Cancelled
5686,CA-2024-0686,2023-09-20,2023-06-12,Standard,1321,Consumer,USA,Gonzalezhaven,Nebraska,P3126,Office Supplies,Tables,Support Laptop,2229.56,1,15.1,1459.28,Bank Transfer,In Transit
5687,CA-2024-0687,2024-01-11,2023-10-06,Express,1014,Home Office,USA,Lake Colleenview,Michigan,P3161,Office Supplies,Smartphones,Grow Phone,1217.98,1,17.08,2340.38,Credit Card,In Transit
5688,CA-2024-0688,2023-04-06,2025-01-03,Express,1304,Home Office,USA,South Maryburgh,Pennsylvania,P3024,Office Supplies,Tables,Great Laptop,2347.9,3,14.97,1614.12,Debit Card,Cancelled
5689,CA-2024-0689,2025-01-28,2023-10-10,Same Day,1583,Home Office,USA,North Meredith,Maryland,P3607,Office Supplies,Tables,Five Printer,1566.65,1,13.96,928.78,Credit Card,Delivered
5690,CA-2024-0690,2024-06-27,2023-09-25,Standard,1433,Home Office,USA,Clarkestad,Maryland,P3939,Office Supplies,Laptops,Enjoy Monitor,914.0,3,9.26,414.02,PayPal,Delivered
5691,CA-2024-0691,2023-04-25,2025-02-02,Same Day,1162,Consumer,USA,New Justin,Nevada,P3802,Office Supplies,Printers,He Monitor,1069.33,2,2.75,1747.58,Bank Transfer,In Transit
5692,CA-2024-0692,2024-08-31,2023-04-19,Same Day,1800,Home Office,USA,Jenniferbury,Kentucky,P3403,Office Supplies,Smartphones,Should Desk,1514.36,1,10.18,2164.27,Credit Card,Delivered
5693,CA-2024-0693,2023-09-20,2024-09-10,Express,1584,Corporate,USA,South Daniel,New Hampshire,P3830,Furniture,Printers,Loss Printer,1642.01,2,4.1,643.38,Credit Card,Delivered
5694,CA-2024-0694,2023-10-13,2024-05-01,Standard,1580,Corporate,USA,West Toddland,Vermont,P3107,Office Supplies,Laptops,Read Monitor,389.99,5,2.7,1758.44,PayPal,In Transit
5695,CA-2024-0695,2023-07-30,2023-04-14,Standard,1188,Home Office,USA,Lake Alejandro,Michigan,P3807,Furniture,Tables,Culture Monitor,2136.5,1,6.23,2353.15,Bank Transfer,In Transit
5696,CA-2024-0696,2023-09-30,2023-08-11,Express,1936,Consumer,USA,Schneiderstad,Indiana,P3225,Furniture,Tables,East Laptop,1290.01,5,1.36,388.17,Debit Card,Shipped
5697,CA-2024-0697,2023-10-15,2024-03-19,Standard,1622,Consumer,USA,Johnfort,Rhode Island,P3396,Electronics,Smartphones,General Desk,312.51,3,18.02,2343.75,Bank Transfer,Delivered
5698,CA-2024-0698,2024-06-23,2024-09-20,Standard,1743,Home Office,USA,Patelstad,Tennessee,P3283,Office Supplies,Chairs,Southern Monitor,948.24,1,0.24,481.79,Bank Transfer,In Transit
5699,CA-2024-0699,2023-07-05,2024-01-16,Express,1590,Corporate,USA,Lucasstad,Alabama,P3879,Electronics,Chairs,Teach Phone,1287.9,3,15.86,1810.66,Bank Transfer,In Transit
5700,CA-2024-0700,2023-03-17,2023-05-18,Same Day,1367,Corporate,USA,South Tiffany,California,P3088,Furniture,Chairs,Heavy Desk,643.09,2,14.58,1693.58,PayPal,In Transit
5701,CA-2024-0701,2023-03-17,2023-07-28,Standard,1385,Consumer,USA,New Cassandrafurt,Florida,P3576,Office Supplies,Laptops,Cut Laptop,1023.17,2,5.57,814.91,PayPal,Cancelled
5702,CA-2024-0702,2023-08-30,2024-05-01,Standard,1540,Corporate,USA,Lake Kelliside,South Dakota,P3122,Office Supplies,Smartphones,Race Monitor,545.25,4,1.4,1335.02,Credit Card,In Transit
5703,CA-2024-0703,2025-02-20,2024-11-23,Standard,1364,Corporate,USA,North Jacob,Massachusetts,P3052,Office Supplies,Smartphones,These Printer,1055.97,2,2.93,1301.5,Credit Card,Delivered
5704,CA-2024-0704,2023-07-02,2024-06-20,Same Day,1688,Home Office,USA,North Laurie,Vermont,P3292,Furniture,Chairs,Well Laptop,1221.27,4,3.91,557.4,PayPal,Shipped
5705,CA-2024-0705,2023-03-17,2024-02-07,Same Day,1770,Consumer,USA,Dillonmouth,Virginia,P3054,Office Supplies,Chairs,Society Desk,447.46,3,4.41,2042.87,Credit Card,Shipped
5706,CA-2024-0706,2024-07-25,2024-10-19,Same Day,1591,Corporate,USA,East Johnside,Iowa,P3543,Electronics,Smartphones,Able Printer,1808.09,1,9.26,1583.41,PayPal,In Transit
5707,CA-2024-0707,2024-12-21,2024-08-27,Standard,1781,Home Office,USA,North Amber,Delaware,P3406,Electronics,Chairs,Can Laptop,1233.21,4,8.41,777.12,Bank Transfer,In Transit
5708,CA-2024-0708,2023-08-18,2024-08-06,Express,1282,Corporate,USA,Cowanchester,West Virginia,P3032,Furniture,Laptops,Away Monitor,1618.31,4,3.64,776.97,Debit Card,In Transit
5709,CA-2024-0709,2023-07-28,2024-05-11,Same Day,1335,Home Office,USA,Lake Rickymouth,Idaho,P3234,Office Supplies,Laptops,And Printer,543.96,5,8.64,1301.09,Debit Card,Cancelled
5710,CA-2024-0710,2024-11-16,2023-09-24,Express,1854,Corporate,USA,South Cesarfort,Maryland,P3974,Office Supplies,Laptops,Who Monitor,2236.86,5,17.96,1307.81,PayPal,Shipped
5711,CA-2024-0711,2024-06-10,2024-03-17,Standard,1538,Home Office,USA,Lake Kimberly,Nebraska,P3766,Electronics,Smartphones,Thus Printer,204.35,1,3.28,1041.27,Debit Card,Delivered
5712,CA-2024-0712,2025-01-29,2023-11-30,Same Day,1345,Consumer,USA,Andreatown,Wisconsin,P3436,Furniture,Chairs,Argue Printer,555.04,3,15.1,2188.45,Debit Card,Shipped
5713,CA-2024-0713,2025-02-13,2024-08-05,Same Day,1543,Home Office,USA,Phillipsport,Hawaii,P3463,Office Supplies,Tables,Growth Phone,1624.21,4,17.21,1560.01,PayPal,Cancelled
5714,CA-2024-0714,2025-02-20,2023-09-25,Standard,1526,Home Office,USA,Jeremyborough,Missouri,P3128,Electronics,Chairs,Rise Laptop,2097.67,2,17.42,2286.45,Credit Card,Shipped
5715,CA-2024-0715,2023-07-04,2023-06-18,Express,1851,Home Office,USA,West Deanland,Connecticut,P3991,Furniture,Printers,Coach Phone,1309.3,2,10.82,2235.91,Debit Card,Delivered
5716,CA-2024-0716,2024-01-31,2023-12-07,Same Day,1012,Home Office,USA,South Stephanie,Kansas,P3996,Furniture,Chairs,Bank Desk,1912.14,5,19.98,1799.49,Bank Transfer,In Transit
5717,CA-2024-0717,2023-03-02,2023-12-08,Standard,1120,Corporate,USA,Hallfurt,Michigan,P3739,Office Supplies,Smartphones,Sit Desk,2435.93,3,12.96,1694.24,Bank Transfer,Shipped
5718,CA-2024-0718,2024-01-10,2023-05-12,Standard,1434,Home Office,USA,East Monicahaven,Hawaii,P3097,Electronics,Smartphones,Face Monitor,2267.11,4,9.19,1307.51,Bank Transfer,Shipped
5719,CA-2024-0719,2024-06-23,2023-08-10,Standard,1226,Home Office,USA,New Paul,Georgia,P3590,Furniture,Laptops,Idea Printer,727.68,3,16.77,1785.81,Bank Transfer,In Transit
5720,CA-2024-0720,2024-10-04,2024-08-22,Standard,1426,Consumer,USA,South Christinabury,Hawaii,P3900,Electronics,Chairs,Debate Printer,1403.96,3,9.85,1083.69,Debit Card,Shipped
5721,CA-2024-0721,2024-11-25,2024-02-28,Standard,1105,Consumer,USA,Port Jerryport,Wyoming,P3392,Furniture,Laptops,Theory Printer,985.4,5,1.09,1964.1,Credit Card,Cancelled
5722,CA-2024-0722,2024-01-23,2023-08-16,Same Day,1558,Home Office,USA,South Lori,Virginia,P3802,Office Supplies,Chairs,Begin Desk,325.57,2,7.73,997.93,Credit Card,In Transit
5723,CA-2024-0723,2023-03-31,2023-03-31,Standard,1151,Corporate,USA,Kingside,South Carolina,P3583,Office Supplies,Tables,Professional Laptop,610.19,3,2.16,1112.89,Credit Card,Delivered
5724,CA-2024-0724,2023-05-29,2024-12-08,Standard,1322,Home Office,USA,Port Andrea,Alaska,P3264,Office Supplies,Chairs,Drop Printer,1492.83,4,14.98,588.48,Credit Card,Shipped
5725,CA-2024-0725,2024-04-03,2023-10-06,Express,1242,Consumer,USA,North Tami,Rhode Island,P3883,Electronics,Laptops,Listen Laptop,2118.98,4,11.77,2418.97,Debit Card,In Transit
5726,CA-2024-0726,2024-04-05,2024-12-21,Standard,1693,Consumer,USA,Brianville,New York,P3765,Furniture,Chairs,News Laptop,2182.68,4,11.16,1152.19,Debit Card,In Transit
5727,CA-2024-0727,2023-04-26,2024-05-09,Same Day,1228,Consumer,USA,Dixontown,Georgia,P3527,Office Supplies,Printers,Carry Desk,1878.43,1,10.56,197.83,Debit Card,Delivered
5728,CA-2024-0728,2023-11-14,2023-09-27,Standard,1456,Corporate,USA,Bowmanfurt,North Carolina,P3630,Office Supplies,Smartphones,Bag Phone,65.91,4,11.52,83.99,Credit Card,Shipped
5729,CA-2024-0729,2024-03-07,2023-07-21,Same Day,1041,Consumer,USA,West William,Mississippi,P3146,Office Supplies,Smartphones,Tough Laptop,966.92,2,13.49,354.93,PayPal,Delivered
5730,CA-2024-0730,2023-03-03,2023-05-11,Standard,1410,Home Office,USA,Port Isaac,Indiana,P3020,Office Supplies,Chairs,Change Phone,1171.12,2,16.72,1771.04,Credit Card,Delivered
5731,CA-2024-0731,2024-07-01,2024-07-25,Express,1998,Consumer,USA,West Adammouth,Nebraska,P3496,Electronics,Chairs,White Phone,2397.87,3,13.66,1185.22,PayPal,Shipped
5732,CA-2024-0732,2024-12-09,2024-10-24,Standard,1890,Home Office,USA,Christopherview,Massachusetts,P3689,Electronics,Printers,Manage Phone,986.69,4,14.1,59.92,PayPal,Cancelled
5733,CA-2024-0733,2023-06-24,2024-04-01,Express,1930,Home Office,USA,Bruceland,South Dakota,P3421,Furniture,Chairs,Center Monitor,1290.52,4,3.6,2302.45,Debit Card,Shipped
5734,CA-2024-0734,2023-09-17,2024-12-16,Same Day,1603,Home Office,USA,Hobbshaven,Utah,P3317,Furniture,Tables,Live Laptop,1371.09,5,15.12,326.75,Bank Transfer,Delivered
5735,CA-2024-0735,2024-03-15,2024-02-20,Same Day,1709,Consumer,USA,East Deborah,Pennsylvania,P3870,Office Supplies,Printers,Thank Monitor,1325.39,3,9.09,579.96,Bank Transfer,Cancelled
5736,CA-2024-0736,2024-09-24,2024-09-29,Standard,1231,Corporate,USA,Lake Jennifer,Pennsylvania,P3734,Office Supplies,Laptops,Life Monitor,1684.84,5,13.23,2089.95,Debit Card,Delivered
5737,CA-2024-0737,2024-05-14,2023-06-16,Standard,1031,Corporate,USA,East William,Michigan,P3325,Furniture,Printers,Various Laptop,2398.87,4,1.51,136.53,Credit Card,In Transit
5738,CA-2024-0738,2024-01-19,2025-01-28,Same Day,1001,Home Office,USA,Josephborough,Virginia,P3112,Electronics,Chairs,Life Desk,1763.09,2,0.34,1472.43,Bank Transfer,In Transit
5739,CA-2024-0739,2024-04-27,2023-07-20,Same Day,1805,Consumer,USA,Gonzalezview,Missouri,P3694,Electronics,Laptops,After Laptop,1891.82,1,7.26,1864.22,Bank Transfer,Shipped
5740,CA-2024-0740,2023-06-29,2024-04-29,Express,1886,Home Office,USA,Lake Christine,Wisconsin,P3066,Furniture,Chairs,Indeed Monitor,526.83,1,10.64,1819.07,Credit Card,Delivered
5741,CA-2024-0741,2023-09-02,2024-06-21,Express,1459,Home Office,USA,East Loriville,Virginia,P3785,Furniture,Chairs,Open Monitor,933.01,4,14.36,123.82,Credit Card,Shipped
5742,CA-2024-0742,2024-03-14,2023-05-08,Standard,1109,Home Office,USA,Davismouth,Tennessee,P3908,Office Supplies,Laptops,Take Laptop,2041.68,2,4.51,217.25,Credit Card,Delivered
5743,CA-2024-0743,2024-03-06,2024-03-26,Standard,1438,Home Office,USA,Lake David,Montana,P3340,Electronics,Printers,Apply Printer,162.43,5,5.52,2064.72,Debit Card,Shipped
5744,CA-2024-0744,2024-04-19,2024-05-08,Express,1394,Consumer,USA,Carriehaven,Alaska,P3794,Furniture,Printers,Civil Laptop,243.31,4,17.78,1897.35,Bank Transfer,In Transit
5745,CA-2024-0745,2023-08-21,2025-02-08,Same Day,1191,Corporate,USA,Davidview,Delaware,P3696,Furniture,Printers,Result Laptop,2203.18,5,10.52,994.32,Bank Transfer,Cancelled
5746,CA-2024-0746,2023-10-23,2023-10-15,Same Day,1801,Corporate,USA,Christianchester,Florida,P3101,Office Supplies,Printers,History Monitor,2091.13,2,18.38,1909.71,Bank Transfer,Shipped
5747,CA-2024-0747,2023-10-16,2024-10-23,Express,1335,Consumer,USA,Thomasbury,Rhode Island,P3889,Furniture,Printers,Call Desk,1734.16,1,18.08,492.03,PayPal,Shipped
5748,CA-2024-0748,2024-03-29,2024-08-05,Same Day,1231,Corporate,USA,Port Sarahville,Vermont,P3916,Office Supplies,Smartphones,Wind Laptop,2488.67,3,8.87,340.8,Debit Card,Delivered
5749,CA-2024-0749,2025-01-11,2024-12-27,Standard,2000,Home Office,USA,Port Michaelmouth,Washington,P3399,Electronics,Chairs,True Phone,492.64,3,14.44,1920.32,PayPal,Shipped
5750,CA-2024-0750,2024-02-25,2023-11-25,Standard,1717,Corporate,USA,Stephaniemouth,Iowa,P3222,Furniture,Smartphones,Remain Desk,2489.14,3,3.99,2207.84,PayPal,Shipped
5751,CA-2024-0751,2024-12-01,2023-12-25,Standard,1471,Consumer,USA,Jasonview,Washington,P3795,Furniture,Printers,Early Phone,910.58,5,7.87,2416.56,Credit Card,Cancelled
5752,CA-2024-0752,2024-04-22,2024-05-17,Express,1181,Corporate,USA,West Christie,Tennessee,P3189,Electronics,Tables,Democrat Phone,426.9,4,3.76,1805.79,Bank Transfer,Shipped
5753,CA-2024-0753,2024-01-27,2025-02-24,Standard,1297,Home Office,USA,Sheltontown,Kansas,P3730,Furniture,Printers,Once Monitor,944.02,1,4.48,692.06,Credit Card,Cancelled
5754,CA-2024-0754,2023-05-14,2024-08-13,Same Day,1901,Home Office,USA,North Julie,Utah,P3406,Furniture,Laptops,Major Laptop,1955.69,4,5.2,1421.15,PayPal,Cancelled
5755,CA-2024-0755,2024-06-20,2023-06-27,Standard,1284,Home Office,USA,Mccoymouth,South Dakota,P3082,Furniture,Chairs,Government Phone,1046.46,5,17.62,2483.51,Debit Card,Delivered
5756,CA-2024-0756,2023-05-15,2023-11-18,Standard,1594,Home Office,USA,Amybury,Pennsylvania,P3592,Electronics,Chairs,Data Laptop,2351.92,3,14.82,734.54,PayPal,Shipped
5757,CA-2024-0757,2024-04-03,2025-02-19,Standard,1384,Home Office,USA,North Brandonton,Ohio,P3082,Electronics,Printers,Away Printer,2160.19,2,18.11,78.04,Bank Transfer,In Transit
5758,CA-2024-0758,2023-07-18,2024-12-04,Standard,1837,Consumer,USA,Karenfurt,Illinois,P3855,Electronics,Chairs,Likely Laptop,764.57,5,15.04,2182.73,PayPal,Shipped
5759,CA-2024-0759,2025-01-16,2023-04-11,Express,1906,Corporate,USA,Ryanland,New Hampshire,P3011,Electronics,Smartphones,Third Laptop,2062.13,4,5.24,932.05,Credit Card,In Transit
5760,CA-2024-0760,2023-12-08,2023-10-20,Express,1612,Corporate,USA,Jaimeland,Oregon,P3018,Furniture,Chairs,Necessary Phone,358.95,1,9.7,1117.06,Bank Transfer,Shipped
5761,CA-2024-0761,2024-01-07,2023-08-09,Express,1552,Home Office,USA,Nielsenfurt,Pennsylvania,P3431,Electronics,Chairs,Different Monitor,2232.6,4,10.27,2248.72,Credit Card,Shipped
5762,CA-2024-0762,2023-11-16,2025-01-11,Express,1500,Home Office,USA,North Victoriaton,Iowa,P3524,Furniture,Laptops,By Monitor,119.56,1,13.8,2259.47,PayPal,Delivered
5763,CA-2024-0763,2023-05-05,2024-08-02,Standard,1864,Corporate,USA,West Michaelstad,New Mexico,P3586,Electronics,Chairs,Plant Printer,1693.71,5,17.33,137.91,Credit Card,Delivered
5764,CA-2024-0764,2023-04-07,2023-11-04,Standard,1630,Home Office,USA,North Brandy,Iowa,P3730,Electronics,Smartphones,Dinner Laptop,795.47,5,10.35,1475.04,Debit Card,In Transit
5765,CA-2024-0765,2025-02-15,2023-06-28,Standard,1247,Corporate,USA,Port Kelly,Connecticut,P3045,Furniture,Laptops,Like Phone,660.05,4,11.09,2242.34,PayPal,Delivered
5766,CA-2024-0766,2024-08-06,2023-05-20,Standard,1481,Corporate,USA,East Tyler,Maryland,P3612,Office Supplies,Laptops,Hospital Laptop,1405.46,4,13.2,2485.1,PayPal,Shipped
5767,CA-2024-0767,2024-09-25,2024-04-15,Express,1973,Corporate,USA,North Keith,Florida,P3341,Office Supplies,Printers,Tree Phone,660.52,3,3.04,2354.11,Credit Card,Cancelled
5768,CA-2024-0768,2024-03-25,2023-10-14,Standard,1123,Consumer,USA,Sherritown,Wisconsin,P3518,Electronics,Tables,However Monitor,1952.84,2,12.67,862.07,Bank Transfer,Shipped
5769,CA-2024-0769,2023-06-22,2024-11-16,Express,1311,Consumer,USA,Kylestad,Georgia,P3777,Office Supplies,Laptops,Religious Monitor,461.29,4,8.39,1139.27,Bank Transfer,Shipped
5770,CA-2024-0770,2024-10-08,2025-01-06,Standard,1100,Home Office,USA,Millerside,Ohio,P3075,Electronics,Tables,Note Laptop,1644.0,5,9.67,1354.68,PayPal,Cancelled
5771,CA-2024-0771,2023-12-05,2023-11-22,Standard,1569,Home Office,USA,West Douglas,South Dakota,P3143,Furniture,Printers,Glass Phone,2220.33,2,13.08,784.43,PayPal,Delivered
5772,CA-2024-0772,2023-03-17,2023-12-29,Same Day,1024,Consumer,USA,Lake Thomas,Illinois,P3253,Office Supplies,Smartphones,Series Printer,517.37,3,1.49,1179.42,Credit Card,In Transit
5773,CA-2024-0773,2024-06-24,2024-04-10,Standard,1793,Home Office,USA,North Emilymouth,Wyoming,P3596,Furniture,Printers,Represent Phone,2284.89,1,18.26,167.09,Debit Card,In Transit
5774,CA-2024-0774,2024-07-16,2024-04-28,Express,1162,Consumer,USA,Scottton,Michigan,P3561,Furniture,Chairs,Try Desk,1463.14,3,18.65,1859.82,PayPal,Cancelled
5775,CA-2024-0775,2025-01-28,2024-09-10,Standard,1152,Corporate,USA,North Rachelville,Arizona,P3143,Office Supplies,Tables,Bill Laptop,703.29,4,0.27,1414.27,PayPal,Cancelled
5776,CA-2024-0776,2025-01-31,2023-04-21,Standard,1878,Home Office,USA,Devintown,Mississippi,P3910,Furniture,Tables,Common Phone,299.25,1,8.94,1399.61,PayPal,Cancelled
5777,CA-2024-0777,2024-12-17,2024-04-21,Same Day,1940,Corporate,USA,Lanceport,Texas,P3289,Office Supplies,Printers,Throughout Laptop,1115.22,2,16.21,923.68,Debit Card,Shipped
5778,CA-2024-0778,2024-03-31,2023-06-19,Standard,1328,Home Office,USA,Benjaminhaven,California,P3989,Electronics,Printers,Risk Monitor,724.33,5,16.03,564.97,Credit Card,Shipped
5779,CA-2024-0779,2023-11-20,2023-08-05,Express,1835,Corporate,USA,East Ashley,Wyoming,P3670,Electronics,Tables,Economic Laptop,830.69,1,5.67,1079.56,Debit Card,Shipped
5780,CA-2024-0780,2023-09-16,2024-07-11,Standard,1328,Corporate,USA,Harperport,Tennessee,P3883,Electronics,Laptops,Light Laptop,313.91,5,16.8,2253.99,PayPal,Delivered
5781,CA-2024-0781,2023-03-16,2024-06-23,Same Day,1115,Corporate,USA,Barkerview,Indiana,P3019,Furniture,Printers,Risk Desk,1859.37,5,1.08,1122.38,Debit Card,Cancelled
5782,CA-2024-0782,2024-06-11,2023-07-05,Standard,1556,Home Office,USA,Kevinborough,Michigan,P3070,Electronics,Chairs,Off Phone,1488.37,5,1.51,1949.11,Credit Card,Delivered
5783,CA-2024-0783,2024-03-09,2024-11-18,Express,1725,Home Office,USA,Gregburgh,Tennessee,P3902,Electronics,Tables,Sister Phone,57.66,1,14.71,1365.82,Credit Card,In Transit
5784,CA-2024-0784,2023-08-17,2024-03-12,Express,1102,Home Office,USA,New Kevinview,Rhode Island,P3462,Office Supplies,Tables,Ahead Printer,856.72,5,17.96,1901.42,Credit Card,In Transit
5785,CA-2024-0785,2025-02-10,2023-07-01,Same Day,1122,Consumer,USA,Lake Karen,Nebraska,P3260,Electronics,Chairs,Assume Printer,2457.85,2,12.6,1086.43,Credit Card,In Transit
5786,CA-2024-0786,2024-07-21,2024-09-30,Express,1066,Home Office,USA,East Melissa,West Virginia,P3533,Electronics,Printers,Once Laptop,1697.2,1,11.71,208.63,PayPal,Shipped
5787,CA-2024-0787,2024-04-07,2024-11-04,Express,1971,Consumer,USA,East Davidchester,Delaware,P3499,Furniture,Laptops,Only Desk,2095.17,4,11.61,2288.49,PayPal,Delivered
5788,CA-2024-0788,2023-04-03,2023-06-09,Standard,1270,Corporate,USA,East Erica,Nebraska,P3323,Office Supplies,Smartphones,Recently Phone,1714.64,3,16.32,1088.59,Credit Card,Cancelled
5789,CA-2024-0789,2023-05-15,2024-03-21,Standard,1121,Home Office,USA,Port Eugene,Utah,P3461,Electronics,Laptops,Garden Desk,1132.44,4,19.05,966.31,Debit Card,Shipped
5790,CA-2024-0790,2023-07-03,2024-02-03,Express,1935,Home Office,USA,Kathrynburgh,Delaware,P3429,Furniture,Chairs,Probably Desk,919.81,5,2.33,1763.92,Bank Transfer,Shipped
5791,CA-2024-0791,2025-01-08,2023-05-30,Same Day,1682,Corporate,USA,West Angela,North Dakota,P3461,Furniture,Laptops,Subject Phone,596.25,5,4.0,1335.65,Credit Card,In Transit
5792,CA-2024-0792,2023-12-02,2023-07-04,Same Day,1414,Home Office,USA,South Holly,Tennessee,P3612,Electronics,Tables,Put Monitor,897.85,3,6.33,1113.22,Credit Card,In Transit
5793,CA-2024-0793,2024-02-20,2024-07-27,Same Day,1138,Consumer,USA,Lake Theresa,Minnesota,P3440,Furniture,Chairs,Blue Laptop,1769.43,2,0.01,2320.79,PayPal,Shipped
5794,CA-2024-0794,2024-07-03,2023-04-11,Express,1569,Home Office,USA,East Russell,Kansas,P3350,Furniture,Smartphones,Address Printer,1348.5,4,12.71,1938.28,Debit Card,Shipped
5795,CA-2024-0795,2024-02-05,2024-03-03,Standard,1689,Consumer,USA,New Sandraville,West Virginia,P3828,Office Supplies,Printers,South Desk,1013.16,2,12.28,2308.56,Debit Card,Delivered
5796,CA-2024-0796,2023-03-10,2024-05-24,Standard,1127,Corporate,USA,North Debraport,Kentucky,P3564,Furniture,Tables,Wear Monitor,2072.68,5,16.73,2359.59,Bank Transfer,In Transit
5797,CA-2024-0797,2023-09-06,2024-12-20,Same Day,1679,Consumer,USA,Lake Rebeccastad,New Mexico,P3619,Electronics,Tables,Without Desk,1919.06,5,1.19,1584.32,Credit Card,In Transit
5798,CA-2024-0798,2024-03-17,2023-04-25,Same Day,1154,Corporate,USA,South Joshuamouth,Iowa,P3759,Office Supplies,Chairs,Brother Laptop,2182.64,1,19.54,1630.54,Debit Card,Shipped
5799,CA-2024-0799,2024-12-27,2023-03-24,Standard,1667,Corporate,USA,New Keithview,Connecticut,P3765,Furniture,Printers,Safe Phone,1984.9,3,18.65,1167.86,Debit Card,Shipped
5800,CA-2024-0800,2024-04-10,2024-04-17,Same Day,1418,Corporate,USA,New Bethtown,Kentucky,P3597,Office Supplies,Printers,Source Laptop,2328.89,1,5.65,2164.08,Credit Card,Shipped
5801,CA-2024-0801,2023-10-07,2023-08-07,Same Day,1648,Consumer,USA,West Megan,Maryland,P3310,Office Supplies,Printers,Middle Laptop,786.79,1,10.56,1028.63,Debit Card,In Transit
5802,CA-2024-0802,2023-09-12,2025-01-02,Standard,1649,Corporate,USA,North Nicholasfort,South Dakota,P3076,Office Supplies,Chairs,Involve Laptop,321.01,2,2.17,658.03,Credit Card,Delivered
5803,CA-2024-0803,2023-09-01,2024-10-29,Express,1838,Corporate,USA,Port Rebecca,North Carolina,P3877,Furniture,Chairs,Weight Phone,1257.92,4,10.05,2346.41,Bank Transfer,Cancelled
5804,CA-2024-0804,2024-05-26,2024-04-06,Standard,1150,Home Office,USA,Lake Darylton,Washington,P3170,Office Supplies,Laptops,Bill Phone,1365.69,3,5.64,1500.78,PayPal,In Transit
5805,CA-2024-0805,2024-02-23,2024-05-07,Express,1306,Home Office,USA,Josephville,Arizona,P3674,Furniture,Tables,Strategy Monitor,1599.98,1,18.19,1863.3,Bank Transfer,Cancelled
5806,CA-2024-0806,2024-02-04,2024-03-23,Express,1213,Consumer,USA,Elizabethstad,Oregon,P3725,Electronics,Chairs,Writer Laptop,2331.01,1,5.88,409.94,Credit Card,In Transit
5807,CA-2024-0807,2023-03-17,2024-05-24,Standard,1189,Consumer,USA,Riggsshire,New Mexico,P3249,Electronics,Chairs,Responsibility Monitor,2171.22,3,8.69,202.47,PayPal,In Transit
5808,CA-2024-0808,2024-09-01,2024-03-08,Same Day,1100,Corporate,USA,Port Lisaland,Vermont,P3461,Furniture,Printers,Either Phone,887.31,1,2.2,589.65,Bank Transfer,Delivered
5809,CA-2024-0809,2023-12-19,2024-02-17,Standard,1922,Corporate,USA,Lake Rhondaborough,Iowa,P3922,Furniture,Printers,Leg Desk,2447.19,4,16.2,721.75,Credit Card,Shipped
5810,CA-2024-0810,2023-08-22,2023-04-12,Express,1571,Home Office,USA,East Adambury,Massachusetts,P3952,Furniture,Tables,Possible Printer,2238.1,2,4.75,1822.54,Credit Card,Shipped
5811,CA-2024-0811,2025-01-22,2024-05-20,Same Day,1791,Corporate,USA,Maryport,Alaska,P3498,Office Supplies,Chairs,Catch Monitor,572.94,5,4.2,1667.11,Debit Card,Shipped
5812,CA-2024-0812,2024-02-17,2023-04-04,Standard,1600,Home Office,USA,East Davidchester,Missouri,P3296,Office Supplies,Chairs,Degree Phone,755.31,5,10.2,1515.97,Debit Card,In Transit
5813,CA-2024-0813,2024-04-03,2024-02-17,Same Day,1559,Home Office,USA,Stacystad,Michigan,P3789,Electronics,Smartphones,Outside Phone,985.47,4,16.99,2036.37,Credit Card,In Transit
5814,CA-2024-0814,2023-06-30,2024-08-31,Express,1631,Consumer,USA,Port Jason,Alaska,P3097,Office Supplies,Printers,Power Desk,654.44,3,5.61,1051.37,PayPal,Shipped
5815,CA-2024-0815,2023-05-24,2024-01-04,Same Day,1200,Home Office,USA,Martinfurt,Ohio,P3723,Furniture,Smartphones,Decide Laptop,459.43,3,13.48,894.78,Credit Card,In Transit
5816,CA-2024-0816,2023-09-19,2024-04-16,Standard,1173,Home Office,USA,New Laurenshire,West Virginia,P3376,Electronics,Chairs,Standard Desk,1173.21,2,17.68,1786.43,Debit Card,Shipped
5817,CA-2024-0817,2025-01-01,2024-06-21,Same Day,1910,Corporate,USA,North Stephanieport,Hawaii,P3068,Electronics,Printers,Land Laptop,376.04,2,0.5,652.7,Debit Card,In Transit
5818,CA-2024-0818,2023-10-19,2024-04-30,Standard,1868,Corporate,USA,Tylerfort,Louisiana,P3560,Office Supplies,Printers,Table Monitor,944.59,5,4.44,1795.99,Credit Card,Shipped
5819,CA-2024-0819,2023-10-21,2024-05-08,Standard,1794,Home Office,USA,East Jorgefurt,Delaware,P3036,Office Supplies,Tables,Wrong Desk,2411.28,4,0.26,1729.58,PayPal,Cancelled
5820,CA-2024-0820,2023-05-02,2024-01-23,Same Day,1498,Home Office,USA,Benjaminfurt,Pennsylvania,P3941,Furniture,Laptops,Kind Desk,1951.28,2,7.17,991.18,Bank Transfer,Cancelled
5821,CA-2024-0821,2024-03-31,2023-04-15,Same Day,1774,Consumer,USA,West Melanie,Virginia,P3122,Electronics,Tables,Worker Printer,370.6,3,13.01,1536.43,Credit Card,In Transit
